,COUNTRY,REGION,CATEGORY,MEASURE,COMMENTS,SOURCE,ENTRY_DATE,ISO_ALP_2,CONFIRMED,DEATHS,POPULATION
3348,Honduras,Americas,Movement restrictions,curfews,"During April 6-12, pharmacies will be allowed to make home deliveries between 7:00 a.m. and 5:00 p.m in the municipalities in the Dept of Cortes and the municipality of El Progreso, Yoro ",us embassy in honduras,2020-04-07,HN,305,22,7989415
3349,Honduras,Americas,Movement restrictions,curfews,"Members of the media are allowed to circulate without restriction as long as they can justify to the authorities  that they are on assignment, show their media?s ID or their press ID. They should also comply with biosecurity measures ? wear protective masks, use anti-bacterial gel and other protective measures.",us embassy in honduras,2020-04-07,HN,305,22,7989415
3350,Honduras,Americas,Public health measures,requirement to wear protective gear in public,Customers should wear protective masks when visiting the establishments.,us embassy in honduras,2020-04-07,HN,305,22,7989415
3351,Honduras,Americas,Governance and socio-economic measures,economic measures,Honduras authorizes additional $2.5 billion in debt to help fight pandemic. Vote in the Honduran Congress allows debt to hit 55% of GDP,latinfinance,2020-04-07,HN,305,22,7989415
3352,Honduras,Americas,Governance and socio-economic measures,economic measures,The Honduran government and the private sector joined efforts and resources to work as a team to confront COVID-19.,pr newswire,2020-04-07,HN,305,22,7989415
3353,Honduras,Americas,Public health measures,amendments to funeral and burial regulations,Honduran authorities seek land for possible coronavirus mass graves,reuters,2020-04-07,HN,305,22,7989415
3354,Mozambique,Africa,Social distancing,changes in prison-related policies,Visits to Mozambican prisons suspended,club of mozambique,2020-04-07,MZ,10,0,22061451
3355,Mozambique,Africa,Governance and socio-economic measures,economic measures,Central bank orders cuts to e-transfer fees for three months,club of mozambique,2020-04-07,MZ,10,0,22061451
3356,Mozambique,Africa,Movement restrictions,visa restrictions,from 1 April SoE: visas are suspended. entry into the country will be limited to persons on state business only (diplomatic or government personnel only) and health officials. Cargo flights are still permitted.,intl sos,2020-04-07,MZ,10,0,22061451
3357,Mozambique,Africa,Social distancing,Schools closure,"from 1 April SoE: The suspension of all public and private schools classes, from pre-school to university education",intl sos,2020-04-07,MZ,10,0,22061451
3358,Mozambique,Africa,Social distancing,limit public gatherings,"from 1 April SoE:  all public and private events are banned. The operation of theatres, cinemas, gymnasiums and closed leisure spaces is forbidden;",intl sos,2020-04-07,MZ,10,0,22061451
3359,Mozambique,Africa,Public health measures,strengthening the public health system,External consultations in any health facility cancelled; priority care established,club of mozambique,2020-04-07,MZ,10,0,22061451
3360,Mozambique,Africa,Public health measures,introduction of isolation and quarantine policies,from 1 April SoE: A 14-day quarantine period is imposed on anyone who has been in contact with people known to be infected with COVID-19.,intl sos,2020-04-07,MZ,10,0,22061451
3361,Mozambique,Africa,Public health measures,strengthening the public health system,Two Covid-19 isolation centres set up in Inhambane province,club of mozambique,2020-04-07,MZ,10,0,22061451
3362,Mozambique,Africa,Movement restrictions,domestic travel restrictions,avoid moving between provinces in level 3 restrictions,club of mozambique,2020-04-07,MZ,10,0,22061451
3363,Mozambique,Africa,Governance and socio-economic measures,economic measures,Benchmark prime rate raised just as employers had called for cuts over pandemic,club of mozambique,2020-04-07,MZ,10,0,22061451
3364,Mozambique,Africa,Governance and socio-economic measures,emergency administrative structures activated or established,Procedural acts and judicial procedures subject to judicial vacations regime,club of mozambique,2020-04-07,MZ,10,0,22061451
3365,Mozambique,Africa,Public health measures,general recommendations,Inspectors seize fake disinfectants,club of mozambique,2020-04-07,MZ,10,0,22061451
3366,Mozambique,Africa,Movement restrictions,curfews,from 1 April SoE: Formal and informal markets must operate from 6 am to 5 pm only;,club of mozambique,2020-04-07,MZ,10,0,22061451
3367,Mozambique,Africa,Social distancing,limit public gatherings,"from 1 April SoE: Public and private institutions must not have more than 20 employees; The rotation of labour, that is, workers must rotate;",club of mozambique,2020-04-07,MZ,10,0,22061451
3368,Mozambique,Africa,Social distancing,limit public gatherings,"from 1 April SoE: Funeral ceremonies can have a maximum of 20 participants, who must wear masks regardless of the cause of death;",club of mozambique,2020-04-07,MZ,10,0,22061451
3369,Mozambique,Africa,Social distancing,limit public gatherings,from 1 April SoE: Visitors to hospitals can number a maximum of two; Patients with Covid-19 cannot receive visits;,club of mozambique,2020-04-07,MZ,10,0,22061451
3370,Mozambique,Africa,Movement restrictions,domestic travel restrictions,from 1 April SoE: Bicycle and motorbike taxi services are suspended;,club of mozambique,2020-04-07,MZ,10,0,22061451
3371,Mozambique,Africa,Movement restrictions,visa restrictions,from 1 April SoE: The issuing of identification and travel documents is suspended;,club of mozambique,2020-04-07,MZ,10,0,22061451
3372,Mozambique,Africa,Public health measures,introduction of isolation and quarantine policies,"Cargo carriers to / from Mozambique cannot leave the cabin, otherwise they must comply with quarantine",club of mozambique,2020-04-07,MZ,10,0,22061451
3373,Mozambique,Africa,Social distancing,Schools closure,Education ministry gives classes over radio,club of mozambique,2020-04-07,MZ,10,0,22061451
3374,Gabon,Africa,Public health measures,testing policy,Creation of 60 testing center throughout the country. Tests will be free for the population. ,government ? gabon,2020-04-07,GA,30,1,1545255
3375,Gabon,Africa,Public health measures,introduction of isolation and quarantine policies,Quarantine of greater Libreville.,government ? gabon,2020-04-07,GA,30,1,1545255
3376,Gabon,Africa,Governance and socio-economic measures,economic measures,"Targetted at low-income households, financial support of 4 billion CFA franc per month for electricty bills and 2 billion CFA francs for water bills.",government ? gabon,2020-04-07,GA,30,1,1545255
3377,Gabon,Africa,Governance and socio-economic measures,economic measures,The rent of people without revenue will be frozen during the state of emergency.,government ? gabon,2020-04-07,GA,30,1,1545255
3378,Gabon,Africa,Governance and socio-economic measures,economic measures,Small house renter will benefit from a financial support of 2.5 billion CFA francs.,government ? gabon,2020-04-07,GA,30,1,1545255
3379,Gabon,Africa,Governance and socio-economic measures,economic measures,Public transports are free of charge until further notice.,government ? gabon,2020-04-07,GA,30,1,1545255
3380,Gabon,Africa,Governance and socio-economic measures,economic measures,Unemployment benefit of between 50% and 70% of previous income. Low income (between 80.000CFA and 150.000CFA) will be maintained.,government ? gabon,2020-04-07,GA,30,1,1545255
3381,Gabon,Africa,Governance and socio-economic measures,economic measures,Delivery of basic food packages to low-income households.,government ? gabon,2020-04-07,GA,30,1,1545255
3382,Gabon,Africa,Governance and socio-economic measures,economic measures,Several financial measures aimed at protecting companies from the financial impact of the crisis,government ? gabon,2020-04-07,GA,30,1,1545255
3383,Gabon,Africa,Governance and socio-economic measures,economic measures,"Large review of the public spending regime, with the aim of increasing transparency and ensuring better use of taxpayers' money.",government ? gabon,2020-04-07,GA,30,1,1545255
3384,Guinea,Africa,Movement restrictions,curfews,National curfew from 21:00 to 05:00 ,foreign ministry ? uk,2020-04-07,GN,144,0,10324025
3385,Guinea,Africa,Movement restrictions,domestic travel restrictions,Ban on movement from Conakry to other parts of the country.,foreign ministry ? uk,2020-04-07,GN,144,0,10324025
3386,Guinea,Africa,Governance and socio-economic measures,economic measures,Financial measures in support of education and scientific research.,government ? guinea,2020-04-07,GN,144,0,10324025
3387,Guinea,Africa,Public health measures,strengthening the public health system,Voluntary medical students to support the public health service.,government ? guinea,2020-04-07,GN,144,0,10324025
3388,Guinea,Africa,Social distancing,limit public gatherings,"All workers who can must work from home. Strict social distancing rules apply for those who cannot work from home (limiting gathering, video-conferences, etc.). ",government ? guinea,2020-04-07,GN,144,0,10324025
3389,Guinea,Africa,Public health measures,requirement to wear protective gear in public,All public workers in contact with the public must wear masks.,government ? guinea,2020-04-07,GN,144,0,10324025
3390,Guinea,Africa,Public health measures,awareness campaigns,Unknown,government ? guinea,2020-04-07,GN,144,0,10324025
3391,Nicaragua,Americas,Movement restrictions,international flights suspension,All flights are suspended. Airlines wishing to operate flights must request 72 hours in advance along with the passenger manifest.,intl sos,2020-04-07,NI,6,1,5995928
3392,Papua New Guinea,Pacific,Movement restrictions,domestic travel restrictions,"Starting from 25 March, all roads into the Central province will be blocked. Transport of cargo and essential services are exempted.",intl sos,2020-04-07,PG,2,0,6064515
